Semana,ABELARDO LUZ,ALFREDO WAGNER,ALTO BELA VISTA,ANCHIETA,ANITÁPOLIS,ANTÔNIO CARLOS,APIÚNA,ARABUTÃ,ARAQUARI,ASCURRA,BALNEÁRIO BARRA DO SUL,BALNEÁRIO CAMBORIÚ,BALNEÁRIO PIÇARRAS,BANDEIRANTE,BARRA BONITA,BARRA VELHA,BELMONTE,BIGUAÇU,BLUMENAU,BOM JESUS,BOM JESUS DO OESTE,BOMBINHAS,BOTUVERÁ,BRAÇO DO NORTE,BRUSQUE,CAIBI,CAMBORIÚ,CAMPO ALEGRE,CAMPO ERÊ,CANELINHA,CANOINHAS,CATANDUVAS,CAXAMBU DO SUL,CAÇADOR,CHAPECÓ,COCAL DO SUL,CONCÓRDIA,CORDILHEIRA ALTA,CORONEL FREITAS,CORUPÁ,CRICIÚMA,CUNHA PORÃ,CUNHATAÍ,DESCANSO,DIONÍSIO CERQUEIRA,DOUTOR PEDRINHO,ENTRE RIOS,FAXINAL DOS GUEDES,FLOR DO SERTÃO,FLORIANÓPOLIS,FORMOSA DO SUL,FORQUILHINHA,GALVÃO,GAROPABA,GARUVA,GASPAR,GOVERNADOR CELSO RAMOS,GRAVATAL,GUABIRUBA,GUARACIABA,GUARAMIRIM,GUARUJÁ DO SUL,GUATAMBÚ,HERVAL D'OESTE,IBICARÉ,ILHOTA,IMBITUBA,INDAIAL,IPIRA,IPORÃ DO OESTE,IPUAÇU,IPUMIRIM,IRACEMINHA,IRANI,IRATI,ITAJAÍ,ITAPEMA,ITAPIRANGA,ITAPOÁ,ITUPORANGA,ITÁ,IÇARA,JARAGUÁ DO SUL,JARDINÓPOLIS,JOAÇABA,JOINVILLE,LAGUNA,LAJEADO GRANDE,LAURENTINO,LAURO MÜLLER,LEOBERTO LEAL,LINDÓIA DO SUL,LUZERNA,MAFRA,MAJOR GERCINO,MARAVILHA,MAREMA,MASSARANDUBA,MODELO,MONDAÍ,MORRO DA FUMAÇA,NAVEGANTES,NOVA ERECHIM,NOVA ITABERABA,NOVA TRENTO,NOVA VENEZA,ORLEANS,OURO VERDE,PAIAL,PALHOÇA,PALMA SOLA,PALMITOS,PAPANDUVA,PARAÍSO,PASSO DE TORRES,PAULO LOPES,PENHA,PERITIBA,PINHALZINHO,PIRATUBA,PLANALTO ALEGRE,POMERODE,PONTE SERRADA,PORTO BELO,POUSO REDONDO,PRESIDENTE GETÚLIO,PRINCESA,QUILOMBO,RANCHO QUEIMADO,RIO DO SUL,RIO DOS CEDROS,RIQUEZA,RODEIO,ROMELÂNDIA,SALETE,SALTINHO,SANTA HELENA,SANTA TEREZINHA,SANTA TEREZINHA DO PROGRESSO,SANTIAGO DO SUL,SANTO AMARO DA IMPERATRIZ,SAUDADES,SCHROEDER,SEARA,SERRA ALTA,SOMBRIO,SUL BRASIL,SÃO BENTO DO SUL,SÃO BERNARDINO,SÃO BONIFÁCIO,SÃO CARLOS,SÃO DOMINGOS,SÃO FRANCISCO DO SUL,SÃO JOSÉ,SÃO JOSÉ DO CEDRO,SÃO JOÃO BATISTA,SÃO JOÃO DO ITAPERIÚ,SÃO JOÃO DO OESTE,SÃO LOURENÇO DO OESTE,SÃO LUDGERO,SÃO MIGUEL DA BOA VISTA,SÃO MIGUEL DO OESTE,SÃO PEDRO DE ALCÂNTARA,TIGRINHOS,TIJUCAS,TIMBÓ,TUBARÃO,TUNÁPOLIS,UNIÃO DO OESTE,URUBICI,URUSSANGA,VARGEÃO,XANXERÊ,XAVANTINA,XAXIM,ÁGUAS DE CHAPECÓ,ÁGUAS FRIAS,ÁGUAS MORNAS
2021-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-01-30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2022-02-06,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0,5,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,7,0,2,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-02-13,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,0,12,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,31,0,11,0,13,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,17,0,0,0,0,0,0,0,0,0,28,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,2,0,0,0,0,1,0,37,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0
2022-02-20,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,11,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,47,0,28,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,32,0,0,0,0,0,0,0,0,0,45,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,0,0,2,0,0,1,0,1,0,33,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,18,0,1,0,0,0
2022-02-27,57,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,57,0,64,0,0,2,0,0,49,7,0,0,2,0,0,0,1,0,228,0,93,0,26,0,0,1,0,0,0,0,0,0,1,31,0,0,0,0,0,0,0,0,1,66,0,0,0,0,0,0,0,0,0,82,0,2,3,0,0,0,0,0,0,0,132,0,0,0,0,91,0,0,0,0,0,0,0,0,0,151,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,2,0,1,0,0,3,0,0,1,0,0,0,0,0,0,69,0,0,4,0,0,0,0,2,0,94,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,2,10,0,0,0,0,0,3,0,0,0,0,65,0,2,0,0,0
2022-03-06,83,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,57,0,121,0,0,3,0,0,71,1,1,0,4,0,0,0,11,0,415,0,310,1,68,0,0,1,0,6,1,0,0,1,10,61,0,0,0,0,0,0,0,0,1,127,0,0,0,0,0,0,0,0,0,204,0,4,8,0,0,1,0,1,0,0,184,0,0,0,0,143,0,0,0,0,0,1,0,0,0,328,0,0,0,44,0,1,0,0,0,0,0,0,0,1,0,137,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,2,0,74,0,0,2,0,3,0,0,0,0,157,0,0,0,0,0,0,0,0,0,1,127,0,0,4,0,0,3,43,0,1,0,0,0,5,0,0,0,1,132,0,6,0,0,0
2022-03-13,140,0,0,3,0,0,0,0,0,28,0,2,0,0,0,1,36,0,168,0,0,5,0,0,182,46,2,0,5,0,0,0,12,0,401,0,306,0,86,0,0,1,0,4,0,0,0,0,3,124,0,0,0,0,1,0,0,0,7,143,0,2,0,0,0,0,0,0,0,140,0,2,11,0,0,2,1,3,0,0,130,0,0,0,0,371,0,0,0,0,0,0,0,0,0,337,0,0,0,92,0,3,0,0,0,0,0,0,0,4,0,115,0,0,0,0,0,4,4,0,0,0,1,3,0,0,0,1,0,0,0,1,0,50,0,1,3,0,9,0,0,1,0,176,1,0,0,0,0,0,0,0,2,2,154,0,0,4,3,0,0,71,0,1,1,0,0,13,0,0,0,0,204,1,10,0,0,0
2022-03-20,174,0,0,7,0,0,0,0,0,46,0,6,0,0,0,0,45,0,363,3,2,10,0,0,297,88,2,0,5,0,0,0,8,0,660,0,455,6,150,0,0,9,2,9,2,0,0,0,7,121,1,0,0,0,1,3,0,0,10,235,0,0,4,0,0,0,0,0,0,172,2,4,18,0,0,3,1,5,0,0,116,0,0,0,0,621,0,0,0,0,0,0,0,0,0,580,0,0,0,182,0,5,0,3,0,0,0,0,0,1,0,282,0,2,0,0,1,8,17,3,0,0,1,6,0,0,2,3,0,0,0,5,2,43,0,1,1,0,9,0,0,3,0,222,0,0,0,0,0,0,2,0,0,5,191,0,0,1,6,0,4,81,0,1,0,0,0,2,0,0,0,0,252,6,16,0,0,0
2022-03-27,128,0,0,3,0,0,0,0,1,44,2,8,1,0,3,0,42,0,570,1,1,29,0,0,413,89,1,0,5,0,0,0,24,0,824,0,584,5,197,0,0,22,2,6,2,0,1,0,22,183,2,0,0,0,9,3,0,0,13,172,0,0,3,0,0,1,1,2,0,181,4,8,22,0,0,2,2,9,0,0,90,0,0,0,0,800,0,1,0,0,0,0,0,0,0,666,1,0,0,216,0,7,3,21,1,0,0,1,0,1,0,288,0,2,0,0,5,11,13,3,1,0,0,29,0,0,1,1,0,0,0,5,0,30,0,3,2,0,18,1,0,8,0,153,2,0,0,0,2,0,7,1,4,3,184,1,0,6,3,0,10,90,0,12,2,1,0,14,0,0,0,0,180,2,17,1,5,0
2022-04-03,88,0,0,4,0,0,0,0,1,49,1,8,1,0,2,0,18,0,589,2,3,29,0,0,543,61,1,0,1,0,0,0,51,0,836,0,572,5,179,0,0,10,3,3,5,0,3,0,25,316,1,0,0,0,28,10,0,0,15,94,0,4,7,0,0,0,0,2,1,138,2,6,14,0,1,15,12,5,0,0,60,0,1,0,0,1110,0,0,0,0,0,0,0,0,0,552,1,0,2,206,0,9,4,15,1,0,0,2,0,4,1,264,0,5,0,0,1,14,6,5,0,0,1,31,0,0,2,6,0,0,0,12,0,22,0,3,1,0,25,1,0,8,0,193,3,0,1,0,3,0,10,4,2,9,156,0,0,11,3,0,20,101,0,12,3,1,1,5,0,0,0,0,213,11,19,4,4,0
2022-04-10,55,0,0,1,0,0,0,0,1,43,3,12,4,0,1,1,22,1,949,0,1,40,0,1,604,33,7,0,5,0,0,0,51,0,709,0,495,4,262,0,1,10,8,4,3,0,3,2,24,399,2,0,2,0,40,10,0,0,6,77,0,6,6,0,0,0,0,3,1,103,2,4,9,1,1,18,10,9,1,0,46,2,2,0,1,1704,0,0,0,0,0,0,0,0,0,403,0,0,1,251,0,18,2,9,0,0,0,0,0,4,0,250,0,2,0,0,9,12,12,5,1,1,1,33,0,0,1,8,0,0,0,11,1,11,0,2,0,0,29,0,0,45,0,191,0,0,0,0,0,0,16,4,6,10,141,0,0,4,2,0,25,99,0,4,5,0,0,3,0,0,0,0,168,11,12,3,3,0
2022-04-17,14,0,6,0,0,0,1,0,2,33,2,13,6,1,6,2,14,2,1227,6,4,41,0,0,543,43,6,0,0,0,0,0,56,0,766,0,488,11,226,0,0,19,10,11,2,0,4,0,20,438,2,0,0,0,59,14,0,0,10,95,0,7,5,0,0,0,0,5,0,67,1,8,17,0,0,22,13,8,1,0,40,1,1,0,1,2013,0,0,0,0,0,1,0,0,0,395,0,0,0,286,0,28,2,9,0,0,0,0,0,6,2,186,0,4,0,0,10,20,11,2,0,2,0,33,0,0,7,8,0,0,0,22,0,8,0,6,0,0,32,7,0,20,0,154,3,0,0,0,0,0,23,2,14,16,89,5,0,4,0,0,21,97,0,8,4,0,0,13,0,0,0,0,171,5,20,5,1,0
2022-04-24,12,0,2,5,0,0,0,0,7,30,3,17,11,0,9,1,11,1,970,6,1,58,0,0,515,6,6,0,4,1,0,0,54,0,672,0,411,11,192,0,0,29,3,9,2,0,2,1,20,420,0,0,0,0,56,13,0,0,3,47,0,1,8,0,0,0,0,1,0,27,0,9,4,1,0,13,24,9,0,0,17,1,1,0,0,1965,0,0,0,0,0,1,0,0,0,254,0,1,3,170,0,17,0,18,2,0,0,2,0,18,0,134,0,2,0,0,22,6,5,3,0,0,1,64,0,0,4,10,0,0,0,7,0,3,0,4,2,0,37,7,0,47,0,85,1,0,0,0,1,0,20,3,13,10,64,2,0,10,3,0,10,118,0,7,5,0,0,6,0,0,0,0,109,9,13,13,0,0
2022-05-01,21,0,11,8,0,0,0,0,12,25,5,16,9,0,6,7,8,3,1195,9,1,77,1,0,411,2,6,0,6,0,0,0,78,0,701,0,472,9,188,0,0,31,12,2,2,0,2,2,22,468,2,0,0,0,65,15,0,0,1,29,0,6,11,0,0,0,0,0,0,2,3,13,8,0,0,36,10,9,0,0,18,0,2,0,0,2575,0,0,2,0,0,0,0,0,1,305,4,1,1,137,0,17,0,16,1,1,0,2,1,13,0,153,0,2,0,0,21,8,11,1,3,0,1,56,0,0,4,11,0,0,0,14,0,0,0,8,0,0,62,13,0,20,0,130,1,0,0,0,2,0,21,0,23,18,70,3,0,11,1,0,17,126,0,17,9,0,1,3,0,1,0,0,133,6,4,18,8,0
2022-05-08,6,0,2,2,0,0,1,1,16,22,4,9,17,0,3,9,4,2,1050,0,0,55,0,0,447,1,4,0,0,0,0,0,42,0,395,0,276,6,118,0,0,6,7,4,1,0,3,0,11,400,3,0,0,0,36,14,1,0,3,11,0,0,3,0,0,1,1,6,1,1,1,5,4,0,0,41,7,10,0,0,3,0,3,1,1,2381,0,0,0,0,0,0,0,0,0,150,0,1,0,68,0,21,0,4,1,0,0,2,1,10,2,60,0,1,0,0,23,4,4,0,2,1,1,44,1,0,1,7,0,0,0,6,0,0,0,6,0,0,28,6,0,25,0,47,1,0,1,0,2,0,8,0,19,12,44,1,0,9,0,0,13,112,0,6,13,0,1,4,0,0,1,0,48,4,5,8,7,0
2022-05-15,2,0,2,0,0,0,0,0,10,20,5,8,7,0,0,7,1,5,934,3,2,68,1,1,318,3,3,0,1,0,0,0,24,0,167,1,159,1,88,0,0,8,9,2,0,0,5,0,6,355,1,0,0,0,44,12,0,0,6,4,0,2,3,0,0,0,0,3,0,3,0,6,3,0,0,31,8,4,1,0,2,0,4,2,1,2178,0,0,0,0,0,0,0,0,0,69,1,0,1,38,0,20,0,9,0,0,0,0,0,11,0,54,0,1,0,0,34,2,3,0,2,0,0,43,0,0,0,13,0,0,0,10,0,0,0,0,0,0,23,1,0,17,0,22,3,0,3,0,0,0,7,0,17,13,21,5,0,3,2,0,2,45,0,1,9,0,2,4,0,0,0,0,19,2,1,11,5,0
