Semana,ARARANGUÁ,BALNEÁRIO ARROIO DO SILVA,BALNEÁRIO GAIVOTA,ERMO,JACINTO MACHADO,MARACAJÁ,MELEIRO,PASSO DE TORRES,PRAIA GRANDE,SANTA ROSA DO SUL,SOMBRIO,SÃO JOÃO DO SUL,TURVO,ABELARDO LUZ,BOM JESUS,CAMPO ERÊ,CORONEL MARTINS,ENTRE RIOS,FAXINAL DOS GUEDES,GALVÃO,IPUAÇU,JUPIÁ,LAJEADO GRANDE,MAREMA,NOVO HORIZONTE,OURO VERDE,PASSOS MAIA,PONTE SERRADA,SÃO BERNARDINO,SÃO DOMINGOS,SÃO LOURENÇO DO OESTE,VARGEÃO,XANXERÊ,XAXIM,ARROIO TRINTA,CAÇADOR,CURITIBANOS,FRAIBURGO,IBIAM,IOMERÊ,LEBON RÉGIS,MACIEIRA,PINHEIRO PRETO,PONTE ALTA DO NORTE,RIO DAS ANTAS,SALTO VELOSO,SANTA CECÍLIA,SÃO CRISTOVÃO DO SUL,TANGARÁ,TIMBÓ GRANDE,VIDEIRA,ARMAZÉM,BRAÇO DO NORTE,CAPIVARI DE BAIXO,GRAVATAL,GRÃO PARÁ,IMARUÍ,IMBITUBA,JAGUARUNA,LAGUNA,PEDRAS GRANDES,PESCARIA BRAVA,RIO FORTUNA,SANGÃO,SANTA ROSA DE LIMA,SÃO LUDGERO,SÃO MARTINHO,TREZE DE MAIO,TUBARÃO,ANCHIETA,BANDEIRANTE,BARRA BONITA,BELMONTE,BOM JESUS DO OESTE,DESCANSO,DIONÍSIO CERQUEIRA,FLOR DO SERTÃO,GUARACIABA,GUARUJÁ DO SUL,IPORÃ DO OESTE,IRACEMINHA,ITAPIRANGA,MARAVILHA,MODELO,MONDAÍ,PALMA SOLA,PARAÍSO,PRINCESA,ROMELÂNDIA,SALTINHO,SANTA HELENA,SANTA TEREZINHA DO PROGRESSO,SAUDADES,SÃO JOSÉ DO CEDRO,SÃO JOÃO DO OESTE,SÃO MIGUEL DA BOA VISTA,SÃO MIGUEL DO OESTE,TIGRINHOS,TUNÁPOLIS,AGROLÂNDIA,AGRONÔMICA,ATALANTA,AURORA,BRAÇO DO TROMBUDO,DONA EMMA,IBIRAMA,IMBUIA,ITUPORANGA,JOSÉ BOITEUX,LAURENTINO,LONTRAS,MIRIM DOCE,PETROLÂNDIA,POUSO REDONDO,PRESIDENTE GETÚLIO,RIO DO CAMPO,RIO DO OESTE,RIO DO SUL,SALETE,SANTA TEREZINHA,TAIÓ,TROMBUDO CENTRAL,VIDAL RAMOS,VITOR MEIRELES,ALFREDO WAGNER,ANGELINA,ANITÁPOLIS,ANTÔNIO CARLOS,BIGUAÇU,CANELINHA,FLORIANÓPOLIS,GAROPABA,GOVERNADOR CELSO RAMOS,MAJOR GERCINO,NOVA TRENTO,PALHOÇA,PAULO LOPES,SANTO AMARO DA IMPERATRIZ,SÃO JOSÉ,SÃO JOÃO BATISTA,SÃO PEDRO DE ALCÂNTARA,TIJUCAS,ÁGUAS MORNAS,BELA VISTA DO TOLDO,CAMPO ALEGRE,CANOINHAS,IRINEÓPOLIS,ITAIÓPOLIS,MAFRA,MAJOR VIEIRA,MONTE CASTELO,PAPANDUVA,PORTO UNIÃO,RIO NEGRINHO,SÃO BENTO DO SUL,TRÊS BARRAS,ANITA GARIBALDI,BOM RETIRO,CORREIA PINTO,LAGES,OTACÍLIO COSTA,ABDON BATISTA,BRUNÓPOLIS,CAMPOS NOVOS,CAPINZAL,CATANDUVAS,CELSO RAMOS,ERVAL VELHO,HERVAL D`OESTE,IBICARÉ,JABORÁ,JOAÇABA,LACERDÓPOLIS,LUZERNA,MONTE CARLO,OURO,TREZE TÍLIAS,VARGEM,VARGEM BONITA,ZORTÉA,ÁGUA DOCE,BARRA VELHA,CORUPÁ,GUARAMIRIM,JARAGUÁ DO SUL,MASSARANDUBA,SCHROEDER,SÃO JOÃO DO ITAPERIÚ,BALNEÁRIO RINCÃO,COCAL DO SUL,CRICIÚMA,FORQUILHINHA,IÇARA,LAURO MULLER,MORRO DA FUMAÇA,ORLEANS,SIDERÓPOLIS,ARAQUARI,BALNEÁRIO BARRA DO SUL,GARUVA,ITAPOÁ,JOINVILLE,SÃO FRANCISCO DO SUL,BALNEÁRIO CAMBORIÚ,BALNEÁRIO PIÇARRAS,BOMBINHAS,CAMBORIÚ,ILHOTA,ITAJAÍ,ITAPEMA,LUIZ ALVES,NAVEGANTES,PENHA,PORTO BELO,ALTO BELA VISTA,ARABUTÃ,CONCÓRDIA,IPIRA,IPUMIRIM,IRANI,ITÁ,LINDÓIA DO SUL,PERITIBA,PIRATUBA,PRESIDENTE CASTELO BRANCO,SEARA,XAVANTINA,ARVOREDO,CAIBI,CAXAMBU DO SUL,CHAPECÓ,CORDILHEIRA ALTA,CORONEL FREITAS,CUNHA PORÃ,CUNHATAÍ,FORMOSA DO SUL,GUATAMBÚ,IRATI,JARDINÓPOLIS,NOVA ERECHIM,NOVA ITABERABA,PAIAL,PALMITOS,PINHALZINHO,PLANALTO ALEGRE,QUILOMBO,RIQUEZA,SANTIAGO DO SUL,SERRA ALTA,SUL BRASIL,SÃO CARLOS,UNIÃO DO OESTE,ÁGUAS DE CHAPECÓ,ÁGUAS FRIAS,APIÚNA,ASCURRA,BENEDITO NOVO,BLUMENAU,BOTUVERÁ,BRUSQUE,DOUTOR PEDRINHO,GASPAR,GUABIRUBA,INDAIAL,POMERODE,RIO DOS CEDROS,RODEIO,TIMBÓ,semana
2026-05-03,2,14,9,0,0,2,0,4,0,0,27,0,0,3,7,3,0,7,0,0,0,0,0,0,0,0,0,1,0,2,2,0,4,18,3,0,2,0,0,3,3,0,2,0,3,4,0,0,0,0,0,2,11,4,1,4,0,15,1,9,0,0,0,0,0,8,0,2,34,0,0,1,0,3,1,0,3,5,0,0,4,2,2,4,11,0,0,0,1,0,2,0,4,3,3,2,0,7,0,0,5,0,1,0,0,22,0,0,0,1,0,2,0,16,0,0,1,8,6,1,1,1,3,0,0,0,0,3,0,4,16,0,9,0,0,17,0,10,64,14,0,7,3,0,0,10,0,1,0,0,1,3,9,2,0,2,0,0,0,0,0,1,0,7,9,0,0,3,3,1,0,24,0,7,0,4,9,0,0,5,2,52,16,0,6,7,5,0,1,0,1,0,15,0,0,0,0,27,9,2,40,573,5,40,12,0,3,6,2,57,4,109,0,33,1,1,5,2,2,0,1,0,2,0,1,2,0,0,0,0,41,4,2,21,3,3,0,1,1,1,0,1,4,7,3,9,2,3,0,1,9,0,23,0,0,0,0,0,0,49,0,37,14,41,4,1,0,26,2026-05-03
2026-05-10,0,10,12,0,0,1,0,0,0,0,8,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,0,2,4,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,1,2,0,1,0,18,0,3,1,0,0,0,0,9,0,2,31,0,0,0,0,0,1,0,0,0,0,0,0,4,3,1,4,0,0,0,6,0,2,0,1,2,0,2,3,0,0,0,0,1,0,1,0,15,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,1,0,0,0,0,2,12,6,19,0,10,0,0,13,0,3,60,9,0,14,1,0,0,7,0,0,0,0,0,9,8,0,49,0,0,0,1,0,2,0,0,2,6,0,0,0,2,0,1,7,2,6,0,0,7,0,1,0,1,40,1,0,48,3,3,0,0,0,4,0,12,1,0,3,0,32,0,2,22,386,2,9,9,10,0,5,78,28,8,10,0,28,0,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,38,1,0,0,0,1,0,0,0,0,0,1,4,2,2,11,2,4,0,1,11,0,0,0,0,16,1,0,0,31,0,28,8,25,2,1,0,16,2026-05-10
2026-05-17,0,9,10,0,0,0,0,4,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,3,0,0,0,11,0,1,0,0,0,0,0,2,0,1,21,0,0,0,0,0,0,0,2,0,0,0,1,3,3,2,1,0,0,0,0,0,0,0,2,0,2,1,2,3,0,1,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,1,0,19,0,10,0,8,0,0,20,0,2,50,5,0,3,0,0,0,6,0,1,0,0,0,1,3,0,2,0,0,0,0,0,2,0,0,1,1,0,0,0,12,0,0,5,0,3,0,0,1,0,2,0,1,33,9,1,0,2,2,0,0,0,1,1,8,0,0,0,0,34,2,0,22,316,2,13,9,0,4,3,2,26,2,2,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,1,0,2,4,16,0,0,0,1,0,0,0,0,0,5,0,0,0,11,0,22,5,15,4,2,0,1,2026-05-17
2026-05-24,0,4,9,0,0,9,0,0,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,11,0,7,0,0,0,0,0,7,1,0,16,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,3,140,0,3,0,0,151,0,0,31,3,0,6,1,0,0,5,0,0,0,0,0,9,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7,0,7,0,0,0,0,1,0,2,39,7,35,0,1,6,0,0,0,1,0,12,0,0,0,0,20,1,2,20,238,2,12,6,3,0,7,3,19,1,11,0,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,1,2,0,0,0,2,0,0,2,2,0,0,0,1,7,0,0,0,0,11,0,0,0,27,0,13,9,16,4,0,0,6,2026-05-24
2026-05-31,0,10,9,0,0,1,0,0,0,0,7,0,0,3,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11,0,0,0,0,6,0,3,2,0,0,0,0,2,0,1,19,0,0,0,0,0,3,0,0,3,0,0,2,2,4,5,5,0,0,0,1,0,0,0,5,0,1,2,0,0,0,1,0,0,0,0,0,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,12,0,7,0,0,2,0,1,36,8,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,8,0,0,7,0,0,0,0,2,0,0,0,2,45,1,1,1,0,2,0,0,0,0,0,10,1,0,0,0,34,4,0,27,354,0,28,18,0,5,8,4,18,7,0,0,15,0,0,2,0,0,0,2,0,1,0,0,1,0,0,0,0,12,0,0,1,0,1,0,0,0,0,0,2,2,1,0,9,0,2,0,2,6,0,0,0,0,6,0,0,0,9,0,23,10,12,4,2,0,0,2026-05-31
2026-06-07,0,9,6,0,0,0,0,3,0,0,8,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,0,7,0,9,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,3,0,0,0,3,0,0,0,3,1,0,0,1,2,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,11,0,11,0,1,15,0,3,28,6,0,2,0,0,0,5,0,0,0,0,0,1,2,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,50,8,0,33,2,2,0,0,0,1,0,8,1,0,0,0,23,2,0,16,256,1,2,9,1,0,5,69,15,6,70,0,17,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,1,0,0,0,0,0,2,0,1,2,4,1,0,0,1,4,0,23,0,0,11,0,0,0,6,0,24,11,22,4,0,1,5,2026-06-07
2026-06-14,0,2,5,0,0,2,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,7,1,0,2,3,4,0,3,0,0,0,0,0,1,2,0,15,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,6,13,0,5,0,0,3,0,3,52,7,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,41,5,0,0,1,3,0,1,0,1,0,2,0,0,0,0,31,1,2,25,404,0,2,6,0,2,0,3,35,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,11,6,9,6,1,0,10,2026-06-14
2026-06-21,0,1,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,31,2,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,19,2,1,3,0,0,0,0,0,0,0,2,0,0,0,0,6,0,2,12,126,0,3,0,1,0,1,2,8,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,12,0,3,2,1,5,0,0,0,2026-06-21
2026-06-28,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,175,0,1,0,0,121,0,0,7,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,0,0,0,0,0,8,3,0,5,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,11,97,1,2,0,0,3,0,0,10,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,11,0,0,2,3,2026-06-28
2026-07-05,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0,0,0,1,9,0,5,15,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,13,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,20,0,0,6,149,2,1,3,0,8,3,7,12,1,13,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,19,0,0,0,0,0,0,8,0,5,7,19,2,0,1,0,2026-07-05
2026-07-12,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,1,6,0,1,7,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,5,16,2,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,4,116,1,1,0,0,3,0,6,13,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,4,4,41,0,1,0,1,2026-07-12
2026-07-19,0,1,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,4,0,2,12,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,13,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,24,3,0,3,217,0,6,0,0,7,4,0,8,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,4,1,22,0,0,0,1,2026-07-19
2026-07-26,0,2,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,1,0,0,0,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,1,68,0,0,0,4,74,0,3,3,0,0,5,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,1,0,0,0,0,4,3,0,4,2,1,0,0,0,0,0,8,0,0,1,0,20,0,1,12,215,0,5,2,0,0,6,0,7,5,0,0,5,2,0,7,0,3,0,2,0,2,2,1,15,0,0,0,0,15,7,0,0,0,0,0,1,0,0,0,0,3,2,0,1,0,2,0,1,0,0,0,0,0,7,0,0,0,6,0,6,3,25,1,1,0,4,2026-07-26
2026-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,0,0,1,0,1,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,3,0,0,1,0,0,4,1,16,142,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,2026-08-02
